date,location,total_cases,new_cases,total_deaths,new_deaths
2021-08-14,India,31934455.0,0.0,427862.0,0.0
2021-08-15,India,32192576.0,258121.0,431225.0,3363.0
2021-08-16,India,32192576.0,0.0,431225.0,0.0
2021-08-17,India,32192576.0,0.0,431225.0,0.0
2021-08-18,India,32192576.0,0.0,431225.0,0.0
2021-08-19,India,32192576.0,0.0,431225.0,0.0
2021-08-20,India,32192576.0,0.0,431225.0,0.0
2021-08-21,India,32192576.0,0.0,431225.0,0.0
2021-08-22,India,32424234.0,231658.0,434367.0,3142.0
2021-08-23,India,32424234.0,0.0,434367.0,0.0
2021-08-24,India,32424234.0,0.0,434367.0,0.0
2021-08-25,India,32424234.0,0.0,434367.0,0.0
2021-08-26,India,32424234.0,0.0,434367.0,0.0
2021-08-27,India,32424234.0,0.0,434367.0,0.0
2021-08-28,India,32424234.0,0.0,434367.0,0.0
2021-08-29,India,32695030.0,270796.0,437830.0,3463.0
2021-08-30,India,32695030.0,0.0,437830.0,0.0
2021-08-31,India,32695030.0,0.0,437830.0,0.0
2021-09-01,India,32695030.0,0.0,437830.0,0.0
2021-09-02,India,32695030.0,0.0,437830.0,0.0
2021-09-03,India,32695030.0,0.0,437830.0,0.0
2021-09-04,India,32695030.0,0.0,437830.0,0.0
2021-09-05,India,32988673.0,293643.0,440533.0,2703.0
2021-09-06,India,32988673.0,0.0,440533.0,0.0
2021-09-07,India,32988673.0,0.0,440533.0,0.0
2021-09-08,India,32988673.0,0.0,440533.0,0.0
2021-09-09,India,32988673.0,0.0,440533.0,0.0
2021-09-10,India,32988673.0,0.0,440533.0,0.0
2021-09-11,India,32988673.0,0.0,440533.0,0.0
2021-09-12,India,33236921.0,248248.0,442655.0,2122.0
2021-09-13,India,33236921.0,0.0,442655.0,0.0
2021-09-14,India,33236921.0,0.0,442655.0,0.0
2021-09-15,India,33236921.0,0.0,442655.0,0.0
2021-09-16,India,33236921.0,0.0,442655.0,0.0
2021-09-17,India,33236921.0,0.0,442655.0,0.0
2021-09-18,India,33236921.0,0.0,442655.0,0.0
2021-09-19,India,33448163.0,211242.0,444838.0,2183.0
2021-09-20,India,33448163.0,0.0,444838.0,0.0
2021-09-21,India,33448163.0,0.0,444838.0,0.0
2021-09-22,India,33448163.0,0.0,444838.0,0.0
2021-09-23,India,33448163.0,0.0,444838.0,0.0
2021-09-24,India,33448163.0,0.0,444838.0,0.0
2021-09-25,India,33448163.0,0.0,444838.0,0.0
2021-09-26,India,33652745.0,204582.0,446918.0,2080.0
2021-09-27,India,33652745.0,0.0,446918.0,0.0
2021-09-28,India,33652745.0,0.0,446918.0,0.0
2021-09-29,India,33652745.0,0.0,446918.0,0.0
2021-09-30,India,33652745.0,0.0,446918.0,0.0
2021-10-01,India,33652745.0,0.0,446918.0,0.0
2021-10-02,India,33652745.0,0.0,446918.0,0.0
2021-10-03,India,33813903.0,161158.0,448817.0,1899.0
2021-10-04,India,33813903.0,0.0,448817.0,0.0
2021-10-05,India,33813903.0,0.0,448817.0,0.0
2021-10-06,India,33813903.0,0.0,448817.0,0.0
2021-10-07,India,33813903.0,0.0,448817.0,0.0
2021-10-08,India,33813903.0,0.0,448817.0,0.0
2021-10-09,India,33813903.0,0.0,448817.0,0.0
2021-10-10,India,33953475.0,139572.0,450589.0,1772.0
2021-10-11,India,33953475.0,0.0,450589.0,0.0
2021-10-12,India,33953475.0,0.0,450589.0,0.0
2021-10-13,India,33953475.0,0.0,450589.0,0.0
2021-10-14,India,33953475.0,0.0,450589.0,0.0
2021-10-15,India,33953475.0,0.0,450589.0,0.0
2021-10-16,India,33953475.0,0.0,450589.0,0.0
2021-10-17,India,34067719.0,114244.0,452124.0,1535.0
2021-10-18,India,34067719.0,0.0,452124.0,0.0
2021-10-19,India,34067719.0,0.0,452124.0,0.0
2021-10-20,India,34067719.0,0.0,452124.0,0.0
2021-10-21,India,34067719.0,0.0,452124.0,0.0
2021-10-22,India,34067719.0,0.0,452124.0,0.0
2021-10-23,India,34067719.0,0.0,452124.0,0.0
2021-10-24,India,34175468.0,107749.0,454269.0,2145.0
2021-10-25,India,34175468.0,0.0,454269.0,0.0
2021-10-26,India,34175468.0,0.0,454269.0,0.0
2021-10-27,India,34175468.0,0.0,454269.0,0.0
2021-10-28,India,34175468.0,0.0,454269.0,0.0
2021-10-29,India,34175468.0,0.0,454269.0,0.0
2021-10-30,India,34175468.0,0.0,454269.0,0.0
2021-10-31,India,34273300.0,97832.0,458186.0,3917.0
2021-11-01,India,34273300.0,0.0,458186.0,0.0
2021-11-02,India,34273300.0,0.0,458186.0,0.0
2021-11-03,India,34273300.0,0.0,458186.0,0.0
2021-11-04,India,34273300.0,0.0,458186.0,0.0
2021-11-05,India,34273300.0,0.0,458186.0,0.0
2021-11-06,India,34273300.0,0.0,458186.0,0.0
2021-11-07,India,34355536.0,82236.0,460791.0,2605.0
2021-11-08,India,34355536.0,0.0,460791.0,0.0
2021-11-09,India,34355536.0,0.0,460791.0,0.0
2021-11-10,India,34355536.0,0.0,460791.0,0.0
2021-11-11,India,34355536.0,0.0,460791.0,0.0
2021-11-12,India,34355536.0,0.0,460791.0,0.0
2021-11-13,India,34355536.0,0.0,460791.0,0.0
2021-11-14,India,34437307.0,81771.0,463530.0,2739.0
2021-11-15,India,34437307.0,0.0,463530.0,0.0
2021-11-16,India,34437307.0,0.0,463530.0,0.0
2021-11-17,India,34437307.0,0.0,463530.0,0.0
2021-11-18,India,34437307.0,0.0,463530.0,0.0
2021-11-19,India,34437307.0,0.0,463530.0,0.0
2021-11-20,India,34437307.0,0.0,463530.0,0.0
2021-11-21,India,34510413.0,73106.0,465662.0,2132.0
2021-11-22,India,34510413.0,0.0,465662.0,0.0
2021-11-23,India,34510413.0,0.0,465662.0,0.0
2021-11-24,India,34510413.0,0.0,465662.0,0.0
2021-11-25,India,34510413.0,0.0,465662.0,0.0
2021-11-26,India,34510413.0,0.0,465662.0,0.0
2021-11-27,India,34510413.0,0.0,465662.0,0.0
2021-11-28,India,34572523.0,62110.0,468554.0,2892.0
2021-11-29,India,34572523.0,0.0,468554.0,0.0
2021-11-30,India,34572523.0,0.0,468554.0,0.0
2021-12-01,India,34572523.0,0.0,468554.0,0.0
2021-12-02,India,34572523.0,0.0,468554.0,0.0
2021-12-03,India,34572523.0,0.0,468554.0,0.0
2021-12-04,India,34572523.0,0.0,468554.0,0.0
2021-12-05,India,34633255.0,60732.0,473326.0,4772.0
2021-12-06,India,34633255.0,0.0,473326.0,0.0
2021-12-07,India,34633255.0,0.0,473326.0,0.0
2021-12-08,India,34633255.0,0.0,473326.0,0.0
2021-12-09,India,34633255.0,0.0,473326.0,0.0
2021-12-10,India,34633255.0,0.0,473326.0,0.0
2021-12-11,India,34633255.0,0.0,473326.0,0.0
2021-12-12,India,34690510.0,57255.0,475434.0,2108.0
2021-12-13,India,34690510.0,0.0,475434.0,0.0
2021-12-14,India,34690510.0,0.0,475434.0,0.0
2021-12-15,India,34690510.0,0.0,475434.0,0.0
2021-12-16,India,34690510.0,0.0,475434.0,0.0
2021-12-17,India,34690510.0,0.0,475434.0,0.0
2021-12-18,India,34690510.0,0.0,475434.0,0.0
2021-12-19,India,34740275.0,49765.0,477422.0,1988.0
2021-12-20,India,34740275.0,0.0,477422.0,0.0
2021-12-21,India,34740275.0,0.0,477422.0,0.0
2021-12-22,India,34740275.0,0.0,477422.0,0.0
2021-12-23,India,34740275.0,0.0,477422.0,0.0
2021-12-24,India,34740275.0,0.0,477422.0,0.0
2021-12-25,India,34740275.0,0.0,477422.0,0.0
2021-12-26,India,34786802.0,46527.0,479682.0,2260.0
2021-12-27,India,34786802.0,0.0,479682.0,0.0
2021-12-28,India,34786802.0,0.0,479682.0,0.0
2021-12-29,India,34786802.0,0.0,479682.0,0.0
2021-12-30,India,34786802.0,0.0,479682.0,0.0
2021-12-31,India,34786802.0,0.0,479682.0,0.0
2022-01-01,India,34786802.0,0.0,479682.0,0.0
2022-01-02,India,34889132.0,102330.0,481770.0,2088.0
2022-01-03,India,34889132.0,0.0,481770.0,0.0
2022-01-04,India,34889132.0,0.0,481770.0,0.0
2022-01-05,India,34889132.0,0.0,481770.0,0.0
2022-01-06,India,34889132.0,0.0,481770.0,0.0
2022-01-07,India,34889132.0,0.0,481770.0,0.0
2022-01-08,India,34889132.0,0.0,481770.0,0.0
2022-01-09,India,35528004.0,638872.0,483790.0,2020.0
2022-01-10,India,35528004.0,0.0,483790.0,0.0
2022-01-11,India,35528004.0,0.0,483790.0,0.0
2022-01-12,India,35528004.0,0.0,483790.0,0.0
2022-01-13,India,35528004.0,0.0,483790.0,0.0
2022-01-14,India,35528004.0,0.0,483790.0,0.0
2022-01-15,India,35528004.0,0.0,483790.0,0.0
2022-01-16,India,37122164.0,1594160.0,486066.0,2276.0
2022-01-17,India,37122164.0,0.0,486066.0,0.0
2022-01-18,India,37122164.0,0.0,486066.0,0.0
2022-01-19,India,37122164.0,0.0,486066.0,0.0
2022-01-20,India,37122164.0,0.0,486066.0,0.0
2022-01-21,India,37122164.0,0.0,486066.0,0.0
2022-01-22,India,37122164.0,0.0,486066.0,0.0
2022-01-23,India,39237264.0,2115100.0,489409.0,3343.0
2022-01-24,India,39237264.0,0.0,489409.0,0.0
2022-01-25,India,39237264.0,0.0,489409.0,0.0
2022-01-26,India,39237264.0,0.0,489409.0,0.0
2022-01-27,India,39237264.0,0.0,489409.0,0.0
2022-01-28,India,39237264.0,0.0,489409.0,0.0
2022-01-29,India,39237264.0,0.0,489409.0,0.0
2022-01-30,India,41092522.0,1855258.0,494091.0,4682.0
2022-01-31,India,41092522.0,0.0,494091.0,0.0
2022-02-01,India,41092522.0,0.0,494091.0,0.0
2022-02-02,India,41092522.0,0.0,494091.0,0.0
2022-02-03,India,41092522.0,0.0,494091.0,0.0
2022-02-04,India,41092522.0,0.0,494091.0,0.0
2022-02-05,India,41092522.0,0.0,494091.0,0.0
2022-02-06,India,42188138.0,1095616.0,501979.0,7888.0
2022-02-07,India,42188138.0,0.0,501979.0,0.0
2022-02-08,India,42188138.0,0.0,501979.0,0.0
2022-02-09,India,42188138.0,0.0,501979.0,0.0
2022-02-10,India,42188138.0,0.0,501979.0,0.0
2022-02-11,India,42188138.0,0.0,501979.0,0.0
2022-02-12,India,42188138.0,0.0,501979.0,0.0
2022-02-13,India,42631421.0,443283.0,508665.0,6686.0
2022-02-14,India,42631421.0,0.0,508665.0,0.0
2022-02-15,India,42631421.0,0.0,508665.0,0.0
2022-02-16,India,42631421.0,0.0,508665.0,0.0
2022-02-17,India,42631421.0,0.0,508665.0,0.0
2022-02-18,India,42631421.0,0.0,508665.0,0.0
2022-02-19,India,42631421.0,0.0,508665.0,0.0
2022-02-20,India,42822473.0,191052.0,511903.0,3238.0
2022-02-21,India,42822473.0,0.0,511903.0,0.0
2022-02-22,India,42822473.0,0.0,511903.0,0.0
2022-02-23,India,42822473.0,0.0,511903.0,0.0
2022-02-24,India,42822473.0,0.0,511903.0,0.0
2022-02-25,India,42822473.0,0.0,511903.0,0.0
2022-02-26,India,42822473.0,0.0,511903.0,0.0
2022-02-27,India,42916117.0,93644.0,513724.0,1821.0
2022-02-28,India,42916117.0,0.0,513724.0,0.0
2022-03-01,India,42916117.0,0.0,513724.0,0.0
2022-03-02,India,42916117.0,0.0,513724.0,0.0
2022-03-03,India,42916117.0,0.0,513724.0,0.0
2022-03-04,India,42916117.0,0.0,513724.0,0.0
2022-03-05,India,42916117.0,0.0,513724.0,0.0
2022-03-06,India,42962953.0,46836.0,515036.0,1312.0
2022-03-07,India,42962953.0,0.0,515036.0,0.0
2022-03-08,India,42962953.0,0.0,515036.0,0.0
2022-03-09,India,42962953.0,0.0,515036.0,0.0
2022-03-10,India,42962953.0,0.0,515036.0,0.0
2022-03-11,India,42962953.0,0.0,515036.0,0.0
2022-03-12,India,42962953.0,0.0,515036.0,0.0
2022-03-13,India,42990991.0,28038.0,515850.0,814.0
2022-03-14,India,42990991.0,0.0,515850.0,0.0
2022-03-15,India,42990991.0,0.0,515850.0,0.0
2022-03-16,India,42990991.0,0.0,515850.0,0.0
2022-03-17,India,42990991.0,0.0,515850.0,0.0
2022-03-18,India,42990991.0,0.0,515850.0,0.0
2022-03-19,India,42990991.0,0.0,515850.0,0.0
2022-03-20,India,43007841.0,16850.0,516479.0,629.0
2022-03-21,India,43007841.0,0.0,516479.0,0.0
2022-03-22,India,43007841.0,0.0,516479.0,0.0
2022-03-23,India,43007841.0,0.0,516479.0,0.0
2022-03-24,India,43007841.0,0.0,516479.0,0.0
2022-03-25,India,43007841.0,0.0,516479.0,0.0
2022-03-26,India,43007841.0,0.0,516479.0,0.0
2022-03-27,India,43019453.0,11612.0,521004.0,4525.0
2022-03-28,India,43019453.0,0.0,521004.0,0.0
2022-03-29,India,43019453.0,0.0,521004.0,0.0
2022-03-30,India,43019453.0,0.0,521004.0,0.0
2022-03-31,India,43019453.0,0.0,521004.0,0.0
2022-04-01,India,43019453.0,0.0,521004.0,0.0
2022-04-02,India,43019453.0,0.0,521004.0,0.0
2022-04-03,India,43028131.0,8678.0,521345.0,341.0
2022-04-04,India,43028131.0,0.0,521345.0,0.0
2022-04-05,India,43028131.0,0.0,521345.0,0.0
2022-04-06,India,43028131.0,0.0,521345.0,0.0
2022-04-07,India,43028131.0,0.0,521345.0,0.0
2022-04-08,India,43028131.0,0.0,521345.0,0.0
2022-04-09,India,43028131.0,0.0,521345.0,0.0
2022-04-10,India,43035271.0,7140.0,521685.0,340.0
2022-04-11,India,43035271.0,0.0,521685.0,0.0
2022-04-12,India,43035271.0,0.0,521685.0,0.0
2022-04-13,India,43035271.0,0.0,521685.0,0.0
2022-04-14,India,43035271.0,0.0,521685.0,0.0
2022-04-15,India,43035271.0,0.0,521685.0,0.0
2022-04-16,India,43035271.0,0.0,521685.0,0.0
2022-04-17,India,43042097.0,6826.0,521751.0,66.0
2022-04-18,India,43042097.0,0.0,521751.0,0.0
2022-04-19,India,43042097.0,0.0,521751.0,0.0
2022-04-20,India,43042097.0,0.0,521751.0,0.0
2022-04-21,India,43042097.0,0.0,521751.0,0.0
2022-04-22,India,43042097.0,0.0,521751.0,0.0
2022-04-23,India,43042097.0,0.0,521751.0,0.0
2022-04-24,India,43057545.0,15448.0,522193.0,442.0
2022-04-25,India,43057545.0,0.0,522193.0,0.0
2022-04-26,India,43057545.0,0.0,522193.0,0.0
2022-04-27,India,43057545.0,0.0,522193.0,0.0
2022-04-28,India,43057545.0,0.0,522193.0,0.0
2022-04-29,India,43057545.0,0.0,522193.0,0.0
2022-04-30,India,43057545.0,0.0,522193.0,0.0
2022-05-01,India,43079188.0,21643.0,523843.0,1650.0
2022-05-02,India,43079188.0,0.0,523843.0,0.0
2022-05-03,India,43079188.0,0.0,523843.0,0.0
2022-05-04,India,43079188.0,0.0,523843.0,0.0
2022-05-05,India,43079188.0,0.0,523843.0,0.0
2022-05-06,India,43079188.0,0.0,523843.0,0.0
2022-05-07,India,43079188.0,0.0,523843.0,0.0
2022-05-08,India,43102194.0,23006.0,524064.0,221.0
2022-05-09,India,43102194.0,0.0,524064.0,0.0
2022-05-10,India,43102194.0,0.0,524064.0,0.0
2022-05-11,India,43102194.0,0.0,524064.0,0.0
2022-05-12,India,43102194.0,0.0,524064.0,0.0
2022-05-13,India,43102194.0,0.0,524064.0,0.0
2022-05-14,India,43102194.0,0.0,524064.0,0.0
2022-05-15,India,43121599.0,19405.0,524214.0,150.0
2022-05-16,India,43121599.0,0.0,524214.0,0.0
2022-05-17,India,43121599.0,0.0,524214.0,0.0
2022-05-18,India,43121599.0,0.0,524214.0,0.0
2022-05-19,India,43121599.0,0.0,524214.0,0.0
2022-05-20,India,43121599.0,0.0,524214.0,0.0
2022-05-21,India,43121599.0,0.0,524214.0,0.0
2022-05-22,India,43136371.0,14772.0,524413.0,199.0
2022-05-23,India,43136371.0,0.0,524413.0,0.0
2022-05-24,India,43136371.0,0.0,524413.0,0.0
2022-05-25,India,43136371.0,0.0,524413.0,0.0
2022-05-26,India,43136371.0,0.0,524413.0,0.0
2022-05-27,India,43136371.0,0.0,524413.0,0.0
2022-05-28,India,43136371.0,0.0,524413.0,0.0
2022-05-29,India,43153043.0,16672.0,524586.0,173.0
2022-05-30,India,43153043.0,0.0,524586.0,0.0
2022-05-31,India,43153043.0,0.0,524586.0,0.0
2022-06-01,India,43153043.0,0.0,524586.0,0.0
2022-06-02,India,43153043.0,0.0,524586.0,0.0
2022-06-03,India,43153043.0,0.0,524586.0,0.0
2022-06-04,India,43153043.0,0.0,524586.0,0.0
2022-06-05,India,43176817.0,23774.0,524692.0,106.0
2022-06-06,India,43176817.0,0.0,524692.0,0.0
2022-06-07,India,43176817.0,0.0,524692.0,0.0
2022-06-08,India,43176817.0,0.0,524692.0,0.0
2022-06-09,India,43176817.0,0.0,524692.0,0.0
2022-06-10,India,43176817.0,0.0,524692.0,0.0
2022-06-11,India,43176817.0,0.0,524692.0,0.0
2022-06-12,India,43222017.0,45200.0,524761.0,69.0
2022-06-13,India,43222017.0,0.0,524761.0,0.0
2022-06-14,India,43222017.0,0.0,524761.0,0.0
2022-06-15,India,43222017.0,0.0,524761.0,0.0
2022-06-16,India,43222017.0,0.0,524761.0,0.0
2022-06-17,India,43222017.0,0.0,524761.0,0.0
2022-06-18,India,43222017.0,0.0,524761.0,0.0
2022-06-19,India,43296692.0,74675.0,524855.0,94.0
2022-06-20,India,43296692.0,0.0,524855.0,0.0
2022-06-21,India,43296692.0,0.0,524855.0,0.0
2022-06-22,India,43296692.0,0.0,524855.0,0.0
2022-06-23,India,43296692.0,0.0,524855.0,0.0
2022-06-24,India,43296692.0,0.0,524855.0,0.0
2022-06-25,India,43296692.0,0.0,524855.0,0.0
2022-06-26,India,43389973.0,93281.0,524999.0,144.0
2022-06-27,India,43389973.0,0.0,524999.0,0.0
2022-06-28,India,43389973.0,0.0,524999.0,0.0
2022-06-29,India,43389973.0,0.0,524999.0,0.0
2022-06-30,India,43389973.0,0.0,524999.0,0.0
2022-07-01,India,43389973.0,0.0,524999.0,0.0
2022-07-02,India,43389973.0,0.0,524999.0,0.0
2022-07-03,India,43502429.0,112456.0,525199.0,200.0
2022-07-04,India,43502429.0,0.0,525199.0,0.0
2022-07-05,India,43502429.0,0.0,525199.0,0.0
2022-07-06,India,43502429.0,0.0,525199.0,0.0
2022-07-07,India,43502429.0,0.0,525199.0,0.0
2022-07-08,India,43502429.0,0.0,525199.0,0.0
2022-07-09,India,43502429.0,0.0,525199.0,0.0
2022-07-10,India,43622651.0,120222.0,525428.0,229.0
2022-07-11,India,43622651.0,0.0,525428.0,0.0
2022-07-12,India,43622651.0,0.0,525428.0,0.0
2022-07-13,India,43622651.0,0.0,525428.0,0.0
2022-07-14,India,43622651.0,0.0,525428.0,0.0
2022-07-15,India,43622651.0,0.0,525428.0,0.0
2022-07-16,India,43622651.0,0.0,525428.0,0.0
2022-07-17,India,43750599.0,127948.0,525709.0,281.0
2022-07-18,India,43750599.0,0.0,525709.0,0.0
2022-07-19,India,43750599.0,0.0,525709.0,0.0
2022-07-20,India,43750599.0,0.0,525709.0,0.0
2022-07-21,India,43750599.0,0.0,525709.0,0.0
2022-07-22,India,43750599.0,0.0,525709.0,0.0
2022-07-23,India,43750599.0,0.0,525709.0,0.0
2022-07-24,India,43888755.0,138156.0,526033.0,324.0
2022-07-25,India,43888755.0,0.0,526033.0,0.0
2022-07-26,India,43888755.0,0.0,526033.0,0.0
2022-07-27,India,43888755.0,0.0,526033.0,0.0
2022-07-28,India,43888755.0,0.0,526033.0,0.0
2022-07-29,India,43888755.0,0.0,526033.0,0.0
2022-07-30,India,43888755.0,0.0,526033.0,0.0
2022-07-31,India,44019811.0,131056.0,526357.0,324.0
2022-08-01,India,44019811.0,0.0,526357.0,0.0
2022-08-02,India,44019811.0,0.0,526357.0,0.0
2022-08-03,India,44019811.0,0.0,526357.0,0.0
2022-08-04,India,44019811.0,0.0,526357.0,0.0
2022-08-05,India,44019811.0,0.0,526357.0,0.0
2022-08-06,India,44019811.0,0.0,526357.0,0.0
2022-08-07,India,44145732.0,125921.0,526689.0,332.0
2022-08-08,India,44145732.0,0.0,526689.0,0.0
2022-08-09,India,44145732.0,0.0,526689.0,0.0
2022-08-10,India,44145732.0,0.0,526689.0,0.0
2022-08-11,India,44145732.0,0.0,526689.0,0.0
2022-08-12,India,44145732.0,0.0,526689.0,0.0
2022-08-13,India,44145732.0,0.0,526689.0,0.0
2022-08-14,India,44253464.0,107732.0,527037.0,348.0
2022-08-15,India,44253464.0,0.0,527037.0,0.0
2022-08-16,India,44253464.0,0.0,527037.0,0.0
2022-08-17,India,44253464.0,0.0,527037.0,0.0
2022-08-18,India,44253464.0,0.0,527037.0,0.0
2022-08-19,India,44253464.0,0.0,527037.0,0.0
2022-08-20,India,44253464.0,0.0,527037.0,0.0
2022-08-21,India,44339429.0,85965.0,527332.0,295.0
2022-08-22,India,44339429.0,0.0,527332.0,0.0
2022-08-23,India,44339429.0,0.0,527332.0,0.0
2022-08-24,India,44339429.0,0.0,527332.0,0.0
2022-08-25,India,44339429.0,0.0,527332.0,0.0
2022-08-26,India,44339429.0,0.0,527332.0,0.0
2022-08-27,India,44339429.0,0.0,527332.0,0.0
2022-08-28,India,44408132.0,68703.0,527754.0,422.0
2022-08-29,India,44408132.0,0.0,527754.0,0.0
2022-08-30,India,44408132.0,0.0,527754.0,0.0
2022-08-31,India,44408132.0,0.0,527754.0,0.0
2022-09-01,India,44408132.0,0.0,527754.0,0.0
2022-09-02,India,44408132.0,0.0,527754.0,0.0
2022-09-03,India,44408132.0,0.0,527754.0,0.0
2022-09-04,India,44456535.0,48403.0,527991.0,237.0
2022-09-05,India,44456535.0,0.0,527991.0,0.0
2022-09-06,India,44456535.0,0.0,527991.0,0.0
2022-09-07,India,44456535.0,0.0,527991.0,0.0
2022-09-08,India,44456535.0,0.0,527991.0,0.0
2022-09-09,India,44456535.0,0.0,527991.0,0.0
2022-09-10,India,44456535.0,0.0,527991.0,0.0
2022-09-11,India,44495359.0,38824.0,528150.0,159.0
2022-09-12,India,44495359.0,0.0,528150.0,0.0
2022-09-13,India,44495359.0,0.0,528150.0,0.0
2022-09-14,India,44495359.0,0.0,528150.0,0.0
2022-09-15,India,44495359.0,0.0,528150.0,0.0
2022-09-16,India,44495359.0,0.0,528150.0,0.0
2022-09-17,India,44495359.0,0.0,528150.0,0.0
2022-09-18,India,44534188.0,38829.0,528337.0,187.0
2022-09-19,India,44534188.0,0.0,528337.0,0.0
2022-09-20,India,44534188.0,0.0,528337.0,0.0
2022-09-21,India,44534188.0,0.0,528337.0,0.0
2022-09-22,India,44534188.0,0.0,528337.0,0.0
2022-09-23,India,44534188.0,0.0,528337.0,0.0
2022-09-24,India,44534188.0,0.0,528337.0,0.0
2022-09-25,India,44568114.0,33926.0,528510.0,173.0
2022-09-26,India,44568114.0,0.0,528510.0,0.0
2022-09-27,India,44568114.0,0.0,528510.0,0.0
2022-09-28,India,44568114.0,0.0,528510.0,0.0
2022-09-29,India,44568114.0,0.0,528510.0,0.0
2022-09-30,India,44568114.0,0.0,528510.0,0.0
2022-10-01,India,44568114.0,0.0,528510.0,0.0
2022-10-02,India,44594487.0,26373.0,528673.0,163.0
2022-10-03,India,44594487.0,0.0,528673.0,0.0
2022-10-04,India,44594487.0,0.0,528673.0,0.0
2022-10-05,India,44594487.0,0.0,528673.0,0.0
2022-10-06,India,44594487.0,0.0,528673.0,0.0
2022-10-07,India,44594487.0,0.0,528673.0,0.0
2022-10-08,India,44594487.0,0.0,528673.0,0.0
2022-10-09,India,44612013.0,17526.0,528799.0,126.0
2022-10-10,India,44612013.0,0.0,528799.0,0.0
2022-10-11,India,44612013.0,0.0,528799.0,0.0
2022-10-12,India,44612013.0,0.0,528799.0,0.0
2022-10-13,India,44612013.0,0.0,528799.0,0.0
2022-10-14,India,44612013.0,0.0,528799.0,0.0
2022-10-15,India,44612013.0,0.0,528799.0,0.0
2022-10-16,India,44628828.0,16815.0,528895.0,96.0
2022-10-17,India,44628828.0,0.0,528895.0,0.0
2022-10-18,India,44628828.0,0.0,528895.0,0.0
2022-10-19,India,44628828.0,0.0,528895.0,0.0
2022-10-20,India,44628828.0,0.0,528895.0,0.0
2022-10-21,India,44628828.0,0.0,528895.0,0.0
2022-10-22,India,44628828.0,0.0,528895.0,0.0
2022-10-23,India,44642742.0,13914.0,528961.0,66.0
2022-10-24,India,44642742.0,0.0,528961.0,0.0
2022-10-25,India,44642742.0,0.0,528961.0,0.0
2022-10-26,India,44642742.0,0.0,528961.0,0.0
2022-10-27,India,44642742.0,0.0,528961.0,0.0
2022-10-28,India,44642742.0,0.0,528961.0,0.0
2022-10-29,India,44642742.0,0.0,528961.0,0.0
2022-10-30,India,44652266.0,9524.0,529016.0,55.0
2022-10-31,India,44652266.0,0.0,529016.0,0.0
2022-11-01,India,44652266.0,0.0,529016.0,0.0
2022-11-02,India,44652266.0,0.0,529016.0,0.0
2022-11-03,India,44652266.0,0.0,529016.0,0.0
2022-11-04,India,44652266.0,0.0,529016.0,0.0
2022-11-05,India,44652266.0,0.0,529016.0,0.0
2022-11-06,India,44660579.0,8313.0,530500.0,1484.0
2022-11-07,India,44660579.0,0.0,530500.0,0.0
2022-11-08,India,44660579.0,0.0,530500.0,0.0
2022-11-09,India,44660579.0,0.0,530500.0,0.0
2022-11-10,India,44660579.0,0.0,530500.0,0.0
2022-11-11,India,44660579.0,0.0,530500.0,0.0
2022-11-12,India,44660579.0,0.0,530500.0,0.0
2022-11-13,India,44666377.0,5798.0,530531.0,31.0
2022-11-14,India,44666377.0,0.0,530531.0,0.0
2022-11-15,India,44666377.0,0.0,530531.0,0.0
2022-11-16,India,44666377.0,0.0,530531.0,0.0
2022-11-17,India,44666377.0,0.0,530531.0,0.0
2022-11-18,India,44666377.0,0.0,530531.0,0.0
2022-11-19,India,44666377.0,0.0,530531.0,0.0
2022-11-20,India,44669015.0,2638.0,530574.0,43.0
2022-11-21,India,44669015.0,0.0,530574.0,0.0
2022-11-22,India,44669015.0,0.0,530574.0,0.0
2022-11-23,India,44669015.0,0.0,530574.0,0.0
2022-11-24,India,44669015.0,0.0,530574.0,0.0
2022-11-25,India,44669015.0,0.0,530574.0,0.0
2022-11-26,India,44669015.0,0.0,530574.0,0.0
2022-11-27,India,44671562.0,2547.0,530612.0,38.0
2022-11-28,India,44671562.0,0.0,530612.0,0.0
2022-11-29,India,44671562.0,0.0,530612.0,0.0
2022-11-30,India,44671562.0,0.0,530612.0,0.0
2022-12-01,India,44671562.0,0.0,530612.0,0.0
2022-12-02,India,44671562.0,0.0,530612.0,0.0
2022-12-03,India,44671562.0,0.0,530612.0,0.0
2022-12-04,India,44673392.0,1830.0,530628.0,16.0
2022-12-05,India,44673392.0,0.0,530628.0,0.0
2022-12-06,India,44673392.0,0.0,530628.0,0.0
2022-12-07,India,44673392.0,0.0,530628.0,0.0
2022-12-08,India,44673392.0,0.0,530628.0,0.0
2022-12-09,India,44673392.0,0.0,530628.0,0.0
2022-12-10,India,44673392.0,0.0,530628.0,0.0
2022-12-11,India,44674822.0,1430.0,530658.0,30.0
2022-12-12,India,44674822.0,0.0,530658.0,0.0
2022-12-13,India,44674822.0,0.0,530658.0,0.0
2022-12-14,India,44674822.0,0.0,530658.0,0.0
2022-12-15,India,44674822.0,0.0,530658.0,0.0
2022-12-16,India,44674822.0,0.0,530658.0,0.0
2022-12-17,India,44674822.0,0.0,530658.0,0.0
2022-12-18,India,44675952.0,1130.0,530672.0,14.0
2022-12-19,India,44675952.0,0.0,530672.0,0.0
2022-12-20,India,44675952.0,0.0,530672.0,0.0
2022-12-21,India,44675952.0,0.0,530672.0,0.0
